provinsi,jenis,daerah,tahun,periode,gk,kategori,kategori_encoded
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2016,MARET,205281.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2016,SEPTEMBER,209281.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2015,MARET,196016.0,Rendah,3
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2015,SEPTEMBER,204787.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2016,MARET,212249.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2016,SEPTEMBER,215718.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,194409.0,Rendah,3
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,203530.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,210619.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,213918.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2017,MARET,211529.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2017,SEPTEMBER,218461.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2018,MARET,220497.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2018,SEPTEMBER,232433.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2017,MARET,217357.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2017,SEPTEMBER,227757.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2018,MARET,230677.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2018,SEPTEMBER,240343.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,215619.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,224360.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,226889.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,237715.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2019,MARET,242594.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2019,SEPTEMBER,255355.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2020,MARET,264082.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2020,SEPTEMBER,274804.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2019,MARET,247687.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2019,SEPTEMBER,262555.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2020,MARET,271154.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2020,SEPTEMBER,276410.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,245761.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,259888.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,268511.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,275884.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2021,MARET,281207.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2021,SEPTEMBER,293509.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2022,MARET,301800.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERKOTAAN,2022,SEPTEMBER,324704.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2021,MARET,284561.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2021,SEPTEMBER,297786.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2022,MARET,305321.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAAN,2022,SEPTEMBER,327126.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,283400.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,296298.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,304126.0,Menengah Rendah,1
SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,326264.0,Menengah Rendah,1
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2015,MARET,79264.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,81806.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2016,MARET,84546.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,85004.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2015,MARET,56620.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,59583.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2016,MARET,59712.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,61261.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,63144.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,65986.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,66669.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,68243.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2017,MARET,86299.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,90163.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2018,MARET,90744.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,91842.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2017,MARET,62382.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,67739.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2018,MARET,68026.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,71248.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,69990.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,75898.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,76729.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,79013.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2019,MARET,94284.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,100880.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2020,MARET,101982.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,109035.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2019,MARET,73510.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,77510.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2020,MARET,78865.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,83714.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,2019,MARET,81641.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,86578.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,2020,MARET,87933.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,92645.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2021,MARET,112976.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,116823.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2022,MARET,118643.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,126476.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2021,MARET,85263.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,88060.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2022,MARET,89413.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,94558.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,2021,MARET,95189.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,98446.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,2022,MARET,100011.0,Rendah,3
SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,106200.0,Rendah,3
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2013,MARET,215910.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2013,SEPTEMBER,240089.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2014,MARET,241921.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2014,SEPTEMBER,254015.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAAN,2013,MARET,200058.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAAN,2013,SEPTEMBER,221905.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAAN,2014,MARET,226220.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAAN,2014,SEPTEMBER,238745.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2015,MARET,269703.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2015,SEPTEMBER,282230.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2016,MARET,289827.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2016,SEPTEMBER,294286.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAAN,2015,MARET,252636.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAAN,2015,SEPTEMBER,264371.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAAN,2016,MARET,271961.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAAN,2016,SEPTEMBER,276978.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,2015,MARET,257553.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,269516.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,2016,MARET,277288.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,2016,SEPTEMBER,282161.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2017,MARET,297829.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2017,SEPTEMBER,308624.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2018,MARET,311241.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2018,SEPTEMBER,324276.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAAN,2017,MARET,279739.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAAN,2017,SEPTEMBER,295496.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAAN,2018,MARET,298702.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAAN,2018,SEPTEMBER,311592.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,2017,MARET,285609.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,2017,SEPTEMBER,300258.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,2018,MARET,303618.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,2018,SEPTEMBER,316729.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2019,MARET,336877.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2019,SEPTEMBER,356235.0,Menengah,0
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2020,MARET,366063.0,Menengah,0
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2020,SEPTEMBER,383839.0,Menengah,0
SULAWESI TENGGARA,TOTAL,PERDESAAN,2019,MARET,321197.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAAN,2019,SEPTEMBER,340065.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAAN,2020,MARET,350019.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAAN,2020,SEPTEMBER,360123.0,Menengah,0
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,2019,MARET,327402.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,346466.0,Menengah Rendah,1
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,2020,MARET,356444.0,Menengah,0
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,368529.0,Menengah,0
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2021,MARET,394183.0,Menengah,0
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2021,SEPTEMBER,410332.0,Menengah,0
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2022,MARET,420442.0,Menengah,0
SULAWESI TENGGARA,TOTAL,PERKOTAAN,2022,SEPTEMBER,451180.0,Menengah,0
SULAWESI TENGGARA,TOTAL,PERDESAAN,2021,MARET,369824.0,Menengah,0
SULAWESI TENGGARA,TOTAL,PERDESAAN,2021,SEPTEMBER,385845.0,Menengah,0
SULAWESI TENGGARA,TOTAL,PERDESAAN,2022,MARET,394734.0,Menengah,0
SULAWESI TENGGARA,TOTAL,PERDESAAN,2022,SEPTEMBER,421684.0,Menengah,0
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,2021,MARET,378589.0,Menengah,0
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,394744.0,Menengah,0
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,2022,MARET,404137.0,Menengah,0
SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,432464.0,Menengah,0
GORONTALO,MAKANAN,PERKOTAAN,2015,MARET,191995.0,Rendah,3
GORONTALO,MAKANAN,PERKOTAAN,2015,SEPTEMBER,201515.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERKOTAAN,2016,MARET,209232.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERKOTAAN,2016,SEPTEMBER,211756.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAAN,2015,MARET,207980.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAAN,2015,SEPTEMBER,216687.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAAN,2016,MARET,224958.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAAN,2016,SEPTEMBER,226546.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,202433.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,211422.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,219469.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,221772.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERKOTAAN,2017,MARET,221124.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERKOTAAN,2017,SEPTEMBER,233999.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERKOTAAN,2018,MARET,237890.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERKOTAAN,2018,SEPTEMBER,246148.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAAN,2017,MARET,233542.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAAN,2017,SEPTEMBER,242180.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAAN,2018,MARET,249937.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAAN,2018,SEPTEMBER,255886.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,229465.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,239329.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,245508.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,252117.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERKOTAAN,2019,MARET,255870.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERKOTAAN,2019,SEPTEMBER,261635.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERKOTAAN,2020,MARET,279230.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERKOTAAN,2020,SEPTEMBER,281726.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAAN,2019,MARET,259698.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAAN,2019,SEPTEMBER,279108.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAAN,2020,MARET,292558.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAAN,2020,SEPTEMBER,298431.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,258158.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,272431.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,287272.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,291402.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERKOTAAN,2021,MARET,292463.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERKOTAAN,2021,SEPTEMBER,298372.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERKOTAAN,2022,MARET,307264.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERKOTAAN,2022,SEPTEMBER,321061.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAAN,2021,MARET,310257.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAAN,2021,SEPTEMBER,315316.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAAN,2022,MARET,324541.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAAN,2022,SEPTEMBER,342791.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,303108.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,308586.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,317319.0,Menengah Rendah,1
GORONTALO,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,333794.0,Menengah Rendah,1
GORONTALO,NONMAKANAN,PERKOTAAN,2015,MARET,71293.0,Rendah,3
GORONTALO,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,73066.0,Rendah,3
GORONTALO,NONMAKANAN,PERKOTAAN,2016,MARET,75076.0,Rendah,3
GORONTALO,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,75400.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAAN,2015,MARET,55866.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,58476.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAAN,2016,MARET,59232.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,59453.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,61220.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,63539.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,64764.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,65196.0,Rendah,3
GORONTALO,NONMAKANAN,PERKOTAAN,2017,MARET,77368.0,Rendah,3
GORONTALO,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,78933.0,Rendah,3
GORONTALO,NONMAKANAN,PERKOTAAN,2018,MARET,80305.0,Rendah,3
GORONTALO,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,81220.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAAN,2017,MARET,61514.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,62173.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAAN,2018,MARET,64790.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,67246.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,67265.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,68377.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,70788.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,73011.0,Rendah,3
GORONTALO,NONMAKANAN,PERKOTAAN,2019,MARET,83130.0,Rendah,3
GORONTALO,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,91439.0,Rendah,3
GORONTALO,NONMAKANAN,PERKOTAAN,2020,MARET,91971.0,Rendah,3
GORONTALO,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,94014.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAAN,2019,MARET,68899.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,72832.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAAN,2020,MARET,74253.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,75481.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,2019,MARET,74912.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,80678.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,2020,MARET,81718.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,83441.0,Rendah,3
GORONTALO,NONMAKANAN,PERKOTAAN,2021,MARET,97496.0,Rendah,3
GORONTALO,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,102847.0,Rendah,3
GORONTALO,NONMAKANAN,PERKOTAAN,2022,MARET,106015.0,Rendah,3
GORONTALO,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,115590.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAAN,2021,MARET,78352.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,83491.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAAN,2022,MARET,85647.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,89278.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,2021,MARET,86719.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,91919.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,2022,MARET,94588.0,Rendah,3
GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,101167.0,Rendah,3
GORONTALO,TOTAL,PERKOTAAN,2013,MARET,224622.0,Menengah Rendah,1
GORONTALO,TOTAL,PERKOTAAN,2013,SEPTEMBER,237600.0,Menengah Rendah,1
GORONTALO,TOTAL,PERKOTAAN,2014,MARET,246633.0,Menengah Rendah,1
GORONTALO,TOTAL,PERKOTAAN,2014,SEPTEMBER,250157.0,Menengah Rendah,1
GORONTALO,TOTAL,PERDESAAN,2013,MARET,219827.0,Menengah Rendah,1
GORONTALO,TOTAL,PERDESAAN,2013,SEPTEMBER,232048.0,Menengah Rendah,1
GORONTALO,TOTAL,PERDESAAN,2014,MARET,241936.0,Menengah Rendah,1
GORONTALO,TOTAL,PERDESAAN,2014,SEPTEMBER,246290.0,Menengah Rendah,1
GORONTALO,TOTAL,PERKOTAAN,2015,MARET,263288.0,Menengah Rendah,1
GORONTALO,TOTAL,PERKOTAAN,2015,SEPTEMBER,274581.0,Menengah Rendah,1
GORONTALO,TOTAL,PERKOTAAN,2016,MARET,284308.0,Menengah Rendah,1
GORONTALO,TOTAL,PERKOTAAN,2016,SEPTEMBER,287156.0,Menengah Rendah,1
GORONTALO,TOTAL,PERDESAAN,2015,MARET,263846.0,Menengah Rendah,1
GORONTALO,TOTAL,PERDESAAN,2015,SEPTEMBER,275163.0,Menengah Rendah,1
GORONTALO,TOTAL,PERDESAAN,2016,MARET,284190.0,Menengah Rendah,1
GORONTALO,TOTAL,PERDESAAN,2016,SEPTEMBER,285999.0,Menengah Rendah,1
GORONTALO,TOTAL,PERDESAANPERKOTAAN,2015,MARET,263653.0,Menengah Rendah,1
GORONTALO,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,274961.0,Menengah Rendah,1
GORONTALO,TOTAL,PERDESAANPERKOTAAN,2016,MARET,284233.0,Menengah Rendah,1
GORONTALO,TOTAL,PERDESAANPERKOTAAN,2016,SEPTEMBER,286968.0,Menengah Rendah,1
GORONTALO,TOTAL,PERKOTAAN,2017,MARET,298492.0,Menengah Rendah,1
GORONTALO,TOTAL,PERKOTAAN,2017,SEPTEMBER,312931.0,Menengah Rendah,1
